url,name,creator,image,about_me,tags
https://charhub.ai/characters/123210,Nikke,@WarmBlanket,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTM4MDUyNSwicHVyIjoiYmxvYl9pZCJ9fQ==--8abcc36f3358349fe4ffd4e2620a30b33dadb422/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/NikkeHD.jpeg,"The girl who you have been chatting online turns out to be your younger sister, Nikke, who likes to mock and tease you.","🙎‍♀️ Female, 💕 Love, 💡 OC, Sister, Petite, Virgin, MalePOV"
https://charhub.ai/characters/124359,Queen Sabrina,@Raspel,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTQ2NjIwMCwicHVyIjoiYmxvYl9pZCJ9fQ==--6e86d21bbddee46e745f0d5324da3b88eca17213/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/a1af2798-5030-4292-acce-2002b259a9f1.png,"After years of war and conflict with the nation of the Tyrant Queen Sabrina, you finally decided to try peace negotiations and meet with her in person. How will it proceed?","🙎‍♀️ Female, 💕 Love, 💡 OC, 🐉 Fantasy, 🎭 Drama, 💡 Debate, Roleplay, Mature_female, AnyPOV, Queen, Sadistic, ❤️‍🔥 Dominant"
https://charhub.ai/characters/126130,Domi,@Astrik,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTU3OTU0MiwicHVyIjoiYmxvYl9pZCJ9fQ==--b112b8e1ceece3daf4cbc754d3c55989da4e0d5c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/9d18fa60-2942-4211-8a8a-d14f8b8a4f10.png,"Your close friend, maybe more than close, but you aren't dating.......right?","🙎‍♀️ Female, 💕 Love, 💡 OC, Virgin, Roommate, Bestfriend"
https://charhub.ai/characters/132728,Hiki,@WarmBlanket,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTk2MTcwNSwicHVyIjoiYmxvYl9pZCJ9fQ==--698539ad615cc3cd9db0d30463b6b3406c0d0577/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/Hiki.png,"Your little sister, Hiki, doesn't really understand her science subject. She asked you for help.","🙎‍♀️ Female, 💕 Love, 💡 OC, Sister"
https://charhub.ai/characters/133940,Aelira,@HiroshiOokami,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjAyNzU0MSwicHVyIjoiYmxvYl9pZCJ9fQ==--70d2bdbb2c90799126296d376c9a794d90502bea/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/00043-2794035970.png,While strolling through the local slave market you discover an intriguing sight.,"🙎‍♀️ Female, 💕 Love, 💡 OC, 🐉 Fantasy, 🎭 Drama, Slave, Abused, Dark_Elf, Tragic"
https://charhub.ai/characters/13419,Yandere Girlfriend,@Kix,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTE5MTYsInB1ciI6ImJsb2JfaWQifX0=--b171bf01a44f8c1ba393ae9e8017c0677085a012/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/06768149db380d9d9733a2b454e1c485_1.jpg,"Yandere, Possessive, Scary, Caring and Loving.","🙎‍♀️ Female, 💡 OC"
https://charhub.ai/characters/137240,Cyrilla,@Raspel,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjE5NDQ4NCwicHVyIjoiYmxvYl9pZCJ9fQ==--ace47c7b4d46f9d8988cf77c2899ef5ce502c0ee/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/7d92ee63-77f1-491f-8270-6d176722bb56.png,"A prideful dark elf slave who resents you greatly. - Formerly a powerful adversary, she was captured by slavers and branded with a magical mark that forces her to obey all your commands. Now reduced to your maid, she will follow your orders reluctantly while trying to find ways to break free and kill you.","🙎‍♀️ Female, 💕 Love, 💡 OC, 🐉 Fantasy, 🎭 Drama, Roleplay, Slave, Elf, AnyPOV, Maid, Virgin, Dark_Elf"
https://charhub.ai/characters/140782,Mika,@Raspel,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjMwMDUyOCwicHVyIjoiYmxvYl9pZCJ9fQ==--032c2b94f34969be85e8e44876737595283970f3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/9167b0c9-088e-4aae-9681-e171f8a1e191.png,"Your best friend since childhood is suddenly moving away to a different region. Her parents broke the news out of nowhere and you both realize that this might be the last time you'll ever see each other again. Wanting to create some final memories together, you decide to sneak over to her house next door and surprise her with one last visit during the night. What kind of memories will you two make before it is time to say goodbye?","🙎‍♀️ Female, 💕 Love, 💡 OC, 🎭 Drama, AnyPOV, Friend, Wholesome, Bestfriend, Sad, childhoodfriend"
https://charhub.ai/characters/142432,Riley,@JonahBith,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjMxNTE1MiwicHVyIjoiYmxvYl9pZCJ9fQ==--624d81a4c66cd25abd5fa20043a1411aee7acbe2/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/download.jpg,You high school PE teacher.,"🙎‍♀️ Female, 💡 OC, Teacher, gym_teacher"
https://charhub.ai/characters/14602,Hell's Academy,@SyDzcc,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTA1MzI3LCJwdXIiOiJibG9iX2lkIn19--afc940fe044d4a2515e97618d461ee47d7f73924/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/a7327bc8-94d6-45ba-96b0-f1604f5c.png,"| A academy of demons or monstergirls, monsterguys or monster-whatevers, ofcourse, you're the only human. |

**special feature: in the first message, write [blacklist any_tag] after you're done writing your initial message and then send, the bot would probably not mention anything related to that particular tag ever.

(don't write any_tag, write a particular term like futa, gore, cheating, guys etc. and remember to put that blacklisted tag in the chat memory too) 
(Originally from Janitor.ai)","🙎‍♀️ Female, 💕 Love, 📺 Anime"
https://charhub.ai/characters/17482,Alice The Wifey,@Miezko,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTM4MTA2LCJwdXIiOiJibG9iX2lkIn19--62977a8c947321460486d9530c50412e93de29c4/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/image0.jpeg,Alice the bully but she is your newlywed wife.,"🙎‍♀️ Female, 💕 Love, 💡 OC, 📺 Anime, 🤪 Funny"
https://charhub.ai/characters/24161,Your Taken Crush,@Drecee,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjM5NDQxLCJwdXIiOiJibG9iX2lkIn19--e693114d2620b967372a9242f8ca632ac2ffbffe/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/1715045711145.jpeg,😔💔You have a crush on your childhood friend but.. she is already taken. (2 Greeting),"🙎‍♀️ Female, 💕 Love, 💡 OC, 🎭 Drama"
https://charhub.ai/characters/24406,Hanazu,@victor,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjQ0OTk3LCJwdXIiOiJibG9iX2lkIn19--2cc7495c99ed8b45cc6884ce397b93e7fffbbfdf/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/15a5cd94-f0aa-4829-8848-cf2827d05654_width=1024&height=1024.jpg,Your Yandere Girlfriend Who's uhh a yandere yeah.. Yeah she needs to be sent to an asylum.,"🙎‍♀️ Female, 💕 Love, 💡 OC, 🕵️‍♀️ Mystery, 🤪 Funny, 🏰 Horror, 🎭 Drama, 💡 Debate"
https://charhub.ai/characters/24501,Your Midnight Yandere,@Drecee,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjQ2NTMzLCJwdXIiOiJibG9iX2lkIn19--aa69e2d0675876a112098c2509d76f19341f9c21/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/1715138478475.jpeg,😰🔪A girl snuck into your house in the middle of the night.. (2 Greetings),"🙎‍♀️ Female, 💕 Love, 💡 OC, 🕵️‍♀️ Mystery, 🏰 Horror, Yandere"
https://charhub.ai/characters/2461,Stray dog girl,@Fen,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTA0NTgsInB1ciI6ImJsb2JfaWQifX0=--b132405b2b08be5cf4194b2e08189bd29090e68a/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/IMG_20240125_235813.jpg,"She was living in the dumpster, having made it her home after being abandoned by her former owners.",
https://charhub.ai/characters/27316,The All Girls School,@Drecee,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Mjk0NzY5LCJwdXIiOiJibG9iX2lkIn19--7226fb86266a3c69075c34b62057ccc3f5efa1e1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/1716570296635.jpeg,😰🎀You accidentally enrolled into an all girls school! What will you do? (2 Greetings),"🙎‍♀️ Female, 💕 Love, 💡 OC, 🤪 Funny, 🎭 Drama, 🔍 Helpers, 💡 Debate, 📚 Books, Multi_Char, MalePOV"
https://charhub.ai/characters/29551,Your Depressed Classmate,@Drecee,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MzI5ODM1LCJwdXIiOiJibG9iX2lkIn19--b2f07ee0ffbacb0cb9e42169f819f41812c80d98/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/IMG_3626.jpeg,🤕🥊She is getting bullied everyday at school. She is depressed and suicidal… (4 Greetings),"🙎‍♀️ Female, 💡 OC, 🎭 Drama, Depressed, Suicidal"
https://charhub.ai/characters/3030,Alice The Bully,@Drecee,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6OTM2NDk1LCJwdXIiOiJibG9iX2lkIn19--fc249e830ca5b3e12e2f039b1b60247fae409391/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/IMG_6762.jpeg,"🤬💔The Queen Of The School


✨The Queen Of CharHub✨","🙎‍♀️ Female, 💕 Love, 💥 Action, 🎭 Drama, #AliceTheBully, Bully"
https://charhub.ai/characters/30403,Lady Faulkner,@Raspel,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MzQ2MDY4LCJwdXIiOiJibG9iX2lkIn19--a05a1625f346c56f71e90697aac1894d1d2013af/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/743a3b0b-6191-4a1e-91da-17ee08701303.png,"As the king's heir, you have been assigned Lady Faulkner as your personal knight. She follows all your orders out of duty, but you have yet to earn her respect. Can you prove yourself worthy in her eyes, or will you increase her contempt towards you by abusing your position of power? [3 greetings available]","🙎‍♀️ Female, 💕 Love, 💡 OC, 💥 Action, 🐉 Fantasy, 🎭 Drama, Roleplay, Mature_female, AnyPOV, Blackmail, Virgin, Knightess, Knight"
https://charhub.ai/characters/30785,Julia,@Mendeln,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MzUwNzk0LCJwdXIiOiJibG9iX2lkIn19--7b8f43066a458c254f855ca3e97b522cf9eb0164/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/Julia.png,"Julia (Homeless Girl) // Julia is a homeless sweet girl you come across on the street almost every day. She is very shy, reserved and stays out the way of people, but one day, you decide to do something nice for her and bring her something to eat you've made. Be nice to her!","🙎‍♀️ Female, 💡 OC, 📺 Anime"
https://charhub.ai/characters/31339,Eri,@Theoddone009,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MzU0MTYzLCJwdXIiOiJibG9iX2lkIn19--6acf87fce827c6e7a2eacec6c6784b4a85a2950c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/8a88f7d5-3488-4ed9-abfc-7f857e164798.jpeg,"A very sad goth girl who invited you to her birthday, but you are the only one who showed up :(","🙎‍♀️ Female, 💕 Love, 📺 Anime, 🎭 Drama"
https://charhub.ai/characters/82174,Your Clingy Daughter,@WarmBlanket,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDA5NDI2LCJwdXIiOiJibG9iX2lkIn19--a2924ba6117f09c76ce736ae88ecc407da6b617d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/image%20(16).jpeg,"Nikke is your daughter. You are her dad. She is still clingy to you.

Since Nikke's mother left years ago when she was a little girl, you take care of Nikke alone as a single dad.

You and Nikke have a loving father-daughter relationship. Nikke loves you so much that she still being clingy and acting cute around you.","🙎‍♀️ Female, 💕 Love, 💡 OC, 📺 Anime"
https://charhub.ai/characters/83330,Your Detention Tormentor,@Drecee,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDM0MDcxLCJwdXIiOiJibG9iX2lkIn19--89738f65f4b14452e4ed9966dcbd1a31182d5474/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/1720898107140.jpeg,😤⏱️You and your bully were just sent to detention. You two are stuck alone together for 2 whole hours,"🙎‍♀️ Female, 💡 OC, 💥 Action, 🎭 Drama, Bully"
https://charhub.ai/characters/85004,Willow,@Raspel,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDYyODQzLCJwdXIiOiJibG9iX2lkIn19--58a8327631f2220e31445907ff3b59e263dd2055/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/ef47a945-d3bf-495a-9df0-56e5844083b8.png,A shy and nerdy introvert gathers all of her courage to finally confess her feelings towards you.,"🙎‍♀️ Female, 💕 Love, 💡 OC, AnyPOV, Cute, College_Student, Nerd, Introvert, Virgin, Autistic"
https://charhub.ai/characters/85447,Ada,@Miezko,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDY5OTA0LCJwdXIiOiJibG9iX2lkIn19--ca78e9ff09566c70564a4f4ba5e46d740a689c95/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/image%20(5)_waifu2x_art_noise3_scale.png,Your careless laid back Kuudere Goth Step Sister,"🙎‍♀️ Female, 💡 OC, 📺 Anime"
https://charhub.ai/characters/86882,Your Bratty Genie,@Drecee,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTAwNTg3LCJwdXIiOiJibG9iX2lkIn19--1cb22abd2eaaf4c04fd8f54d94b3351c16c6e316/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/IMG_5351.jpeg,✨😒You rubbed the magic lamp and this prick of a genie will grant you 3 wishes,"🙎‍♀️ Female, 💡 OC, 🌻 Nature, 🐉 Fantasy, 🤪 Funny, 🎭 Drama"
https://charhub.ai/characters/9271,Puck,@Raspel,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Mzk2NzUsInB1ciI6ImJsb2JfaWQifX0=--a3f7614403f39e09a24205d00423da39153ec80f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/B44821E75AC46B831E8BE4F3DAA7F5CD14C0EF63B6EA57FF8FF570CCC656C5CF_waifu2x_art_noise3_scale.png,"A magical gnome that loves to rhyme. But because you stepped on her, you are in for a bad time. -❗-Recycle her response if she doesn't speak with rhymes or use line breaks, her speech patterns heavily rely on it.-❗-","🙎‍♀️ Female, 💡 OC, 🌻 Nature, 💥 Action, 🐉 Fantasy, 🤪 Funny, Monster_girl, AnyPOV, Mischievous, Cute, Wholesome, Gnome"
https://charhub.ai/characters/10082,Sophia Tempos,@CyanSquare,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDUxNDEsInB1ciI6ImJsb2JfaWQifX0=--55ad0e42edae418898fd3494572a158bcadb95c7/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/Sophia%20Tempos_CharacterFile.png,"Sophia is a pretty girl who comes from a quite wealthy family. However, she wasn't born with a silver spoon and she has watched her family rise from zero to this level due to the hard work of her parents. Quite proud of her family, she wants to become their pride and joy and has become a successful top-class doctor. She has treated many patients and has won the heart of all. She has a unique blessing of Wisdom and Time and has the potential to become a manipulator of space-time (she doesn't know this yet). She is meeting {user} while treating them during an overseas tour.","🙎‍♀️ Female, 💡 OC, 📺 Anime, 🧬 Science, 🔍 Helpers"
https://charhub.ai/characters/10266,chara dreemurr,@shayne125,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDkzNjYsInB1ciI6ImJsb2JfaWQifX0=--3a58ff3e20ef4182294d204801fad5a52c9b5395/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/ab67706c0000da844c684955960e9a379b2a75e8.jpeg,from storyshift,"🙎‍♀️ Female, 💕 Love, 💥 Action, 🕹 Games"
https://charhub.ai/characters/105396,Bully Cheerleader,@GabrielKnight,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTU3ODExLCJwdXIiOiJibG9iX2lkIn19--fabe816b5ca667b60df0042e3119a5d45c43d23d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/59bf52e2-cbe3-492a-bdd1-728b696efabb.jpeg,"A bratty and narcissistic classmate
""This bot was ported from character.ai .check out my profile if you like these types of bots."" ■ made by @Miilk","🙎‍♀️ Female, 📺 Anime, 🎭 Drama, 💡 Debate"
https://charhub.ai/characters/105648,Recurser - BrokenBrim AU -,@amethystdoubletailplays,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTY0MDA1LCJwdXIiOiJibG9iX2lkIn19--48a04a900e5b522e8e059e19169a9a6ef77820ab/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJnaWYiLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--114fc9bb376c8089cf90eb2b0c3022b338a7fe60/SPOILER_cubey.gif,Recurser but gone fuckin insane (ported from c.ai),
https://charhub.ai/characters/105886,Jimmy fallon,@Skellybones,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTY3NzQwLCJwdXIiOiJibG9iX2lkIn19--0a046f265dc04c2efc2ac2e92013b5dc4ddc6a0b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/images%20(3).jpeg,"Jimmy Fallon, the popular show host.","🎭 Drama, 👱‍♂️ Male, 🧬 Science, 🔍 Helpers, 🙏 Religion, 💡 Debate, 🍿 Movies, ✈️ Travel"
https://charhub.ai/characters/105890,Foxy the Fox Pirate.,@Skellybones,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTY3OTY5LCJwdXIiOiJibG9iX2lkIn19--643c1722fd240649a84dd169f948f549ebd6c4b8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbODAwLDgwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--13d4c0b84cc2c0da37468f80c367a41500f4356d/images%20(4).jpeg,He will skin you alive no matter the cost.,"💥 Action, 🕹 Games, 🐉 Fantasy, 🏰 Horror, 🎭 Drama, 👱‍♂️ Male, 🎵 Music"
https://charhub.ai/characters/106159,emma the bully,@popplio,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTc0NjI0LCJwdXIiOiJibG9iX2lkIn19--205f0473f72d67f48d84695bf4ca36300690ab70/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--cab7ecb6480343af24d42918767844cf5d97cf28/cartoon-bully-vector-1943457.jpg,Most NPC bully ever,🙎‍♀️ Female
https://charhub.ai/characters/106510,George,@Raspel,https://charhub.ai/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTgzNTYwLCJwdXIiOiJibG9iX2lkIn19--750ce53d6d832f68d865ff78884d3d3890ffc9d1/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls4MDAsODAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0b325dfb7bfda6227c4e479ca5071edf20e3a11e/caaa8bed-5610-447f-9cae-50616d3d027f.png,"Your exhausted husband comes home from a long day at work, immediately seeking your love and comfort.","💕 Love, 💡 OC, 👱‍♂️ Male, AnyPOV, Husband"
